Datetime,Global_active_power,Predicted-LSTM
2010-07-20 06:30:00,12.408,14.25517
2010-07-20 06:40:00,2.724,14.128812
2010-07-20 06:50:00,2.8200000000000003,12.956949
2010-07-20 07:00:00,6.618,2.6048603
2010-07-20 07:10:00,2.166,3.8604681
2010-07-20 07:20:00,2.1,8.663296
2010-07-20 07:30:00,2.858,3.0320404
2010-07-20 07:40:00,3.3759999999999994,3.2994254
2010-07-20 07:50:00,2.7540000000000004,4.456225
2010-07-20 08:00:00,5.799999999999999,4.365557
2010-07-20 08:10:00,4.082,3.0353787
2010-07-20 08:20:00,3.848,6.907516
2010-07-20 08:30:00,2.4740000000000006,4.6930137
2010-07-20 08:40:00,1.8579999999999999,4.4491653
2010-07-20 08:50:00,1.926,3.1562076
2010-07-20 09:00:00,6.3740000000000006,2.6568327
2010-07-20 09:10:00,3.8600000000000003,2.4760103
2010-07-20 09:20:00,1.9899999999999995,7.5945187
2010-07-20 09:30:00,2.014,4.377182
2010-07-20 09:40:00,3.31,2.4129443
2010-07-20 09:50:00,3.666,2.8377602
2010-07-20 10:00:00,5.6739999999999995,4.2459717
2010-07-20 10:10:00,8.610000000000001,4.066578
2010-07-20 10:20:00,13.260000000000002,6.472079
2010-07-20 10:30:00,13.629999999999999,9.66804
2010-07-20 10:40:00,13.932,13.512468
2010-07-20 10:50:00,13.762,13.6173115
2010-07-20 11:00:00,14.522,14.2408285
2010-07-20 11:10:00,16.198,14.059832
2010-07-20 11:20:00,5.055999999999999,15.044134
2010-07-20 11:30:00,3.4960000000000004,16.746668
2010-07-20 11:40:00,3.31,5.0315967
2010-07-20 11:50:00,3.032,5.102087
2010-07-20 12:00:00,4.6899999999999995,5.1535296
2010-07-20 12:10:00,5.345999999999999,4.538897
2010-07-20 12:20:00,3.158,6.0478253
2010-07-20 12:30:00,3.2439999999999998,6.9421535
2010-07-20 12:40:00,2.18,4.132558
2010-07-20 12:50:00,1.5719999999999998,4.0937433
2010-07-20 13:00:00,4.5600000000000005,2.998037
2010-07-20 13:10:00,4.718,2.1116655
2010-07-20 13:20:00,3.244,5.6301827
2010-07-20 13:30:00,2.418,5.630283
2010-07-20 13:40:00,3.0359999999999996,3.8959765
2010-07-20 13:50:00,2.6440000000000006,3.013898
2010-07-20 14:00:00,5.886,3.9449823
2010-07-20 14:10:00,2.9280000000000004,3.0958729
2010-07-20 14:20:00,1.9479999999999995,6.7557864
2010-07-20 14:30:00,1.702,3.2491415
2010-07-20 14:40:00,2.8160000000000003,2.5189025
2010-07-20 14:50:00,3.1639999999999997,2.3020442
2010-07-20 15:00:00,5.448,3.5283105
2010-07-20 15:10:00,2.446,3.578265
2010-07-20 15:20:00,3.6220000000000003,6.0859313
2010-07-20 15:30:00,3.4760000000000004,2.620615
2010-07-20 15:40:00,2.3699999999999997,4.233833
2010-07-20 15:50:00,2.0220000000000002,3.905802
2010-07-20 16:00:00,5.836,2.7148452
2010-07-20 16:10:00,2.5060000000000002,2.3635972
2010-07-20 16:20:00,2.728,6.928982
2010-07-20 16:30:00,2.5260000000000002,2.8787544
2010-07-20 16:40:00,1.5779999999999998,3.474012
2010-07-20 16:50:00,1.8980000000000001,3.3656416
2010-07-20 17:00:00,7.848000000000001,2.235616
2010-07-20 17:10:00,3.4899999999999993,2.4813247
2010-07-20 17:20:00,2.3200000000000003,9.243646
2010-07-20 17:30:00,2.118,3.762254
2010-07-20 17:40:00,5.776000000000001,2.878735
2010-07-20 17:50:00,7.006,3.025153
2010-07-20 18:00:00,8.915999999999999,7.1520395
2010-07-20 18:10:00,6.228,7.559128
2010-07-20 18:20:00,5.716,9.920616
2010-07-20 18:30:00,6.0920000000000005,7.0720935
2010-07-20 18:40:00,6.498,6.623977
2010-07-20 18:50:00,10.076,7.1413136
2010-07-20 19:00:00,5.828,7.5907173
2010-07-20 19:10:00,7.065999999999999,11.27414
2010-07-20 19:20:00,6.818,6.5006614
2010-07-20 19:30:00,5.714,8.583737
2010-07-20 19:40:00,5.191999999999999,7.8556476
2010-07-20 19:50:00,9.330000000000002,6.7698817
2010-07-20 20:00:00,14.374000000000002,6.118497
2010-07-20 20:10:00,9.562,10.824796
2010-07-20 20:20:00,17.226000000000003,15.272352
2010-07-20 20:30:00,16.85,9.732711
2010-07-20 20:40:00,22.798000000000005,18.027779
2010-07-20 20:50:00,16.279999999999998,16.80514
2010-07-20 21:00:00,7.7780000000000005,22.024296
2010-07-20 21:10:00,6.572,15.638912
2010-07-20 21:20:00,6.643999999999999,8.729009
2010-07-20 21:30:00,6.901999999999999,8.10663
2010-07-20 21:40:00,10.520000000000003,8.381491
2010-07-20 21:50:00,7.062,8.569596
2010-07-20 22:00:00,6.061999999999999,12.036085
2010-07-20 22:10:00,5.73,8.311468
2010-07-20 22:20:00,6.61,7.0362253
2010-07-20 22:30:00,11.706,6.616314
2010-07-20 22:40:00,7.522000000000001,7.545692
2010-07-20 22:50:00,6.382,12.515792
2010-07-20 23:00:00,6.664,7.771523
2010-07-20 23:10:00,7.129999999999999,7.428412
2010-07-20 23:20:00,10.531999999999998,7.546252
2010-07-20 23:30:00,15.498,8.019247
2010-07-20 23:40:00,11.804,11.207166
2010-07-20 23:50:00,5.954,15.887981
2010-07-21 00:00:00,3.282,11.970113
2010-07-21 00:10:00,18.292,6.0742044
2010-07-21 00:20:00,13.288,4.165942
2010-07-21 00:30:00,3.9119999999999995,19.037085
2010-07-21 00:40:00,4.068,12.610643
2010-07-21 00:50:00,4.094,3.6972694
2010-07-21 01:00:00,2.778,5.5491323
2010-07-21 01:10:00,2.21,5.4087253
2010-07-21 01:20:00,10.436,3.0107498
2010-07-21 01:30:00,24.570000000000004,2.773907
2010-07-21 01:40:00,2.5940000000000003,12.789724
2010-07-21 01:50:00,1.6579999999999997,22.172245
2010-07-21 02:00:00,2.134,0.57741535
2010-07-21 02:10:00,5.736,2.532764
2010-07-21 02:20:00,5.134,3.3305209
2010-07-21 02:30:00,2.992,6.95809
2010-07-21 02:40:00,2.354,5.2227507
2010-07-21 02:50:00,1.8079999999999996,4.262273
2010-07-21 03:00:00,2.532,3.5567102
2010-07-21 03:10:00,6.832,2.5300748
2010-07-21 03:20:00,2.656,3.2590084
2010-07-21 03:30:00,2.028,7.6001673
2010-07-21 03:40:00,1.872,2.583926
2010-07-21 03:50:00,2.778,2.683032
2010-07-21 04:00:00,5.34,2.7020416
2010-07-21 04:10:00,5.504,3.3506606
2010-07-21 04:20:00,2.34,5.9142637
2010-07-21 04:30:00,2.29,6.0229225
2010-07-21 04:40:00,3.194,2.547613
2010-07-21 04:50:00,2.4539999999999997,2.8152227
2010-07-21 05:00:00,5.606,4.067864
2010-07-21 05:10:00,1.5599999999999998,2.9258494
2010-07-21 05:20:00,3.3659999999999997,6.299937
2010-07-21 05:30:00,2.694,1.7696064
2010-07-21 05:40:00,2.0919999999999996,4.224667
2010-07-21 05:50:00,3.104,3.3659592
2010-07-21 06:00:00,7.036,2.7527552
2010-07-21 06:10:00,3.3339999999999996,3.7180583
2010-07-21 06:20:00,2.412,8.207394
2010-07-21 06:30:00,1.966,3.404705
2010-07-21 06:40:00,2.0479999999999996,2.7349749
2010-07-21 06:50:00,5.914000000000001,2.833073
2010-07-21 07:00:00,3.09,2.8519874
2010-07-21 07:10:00,2.516,7.0338564
2010-07-21 07:20:00,1.8719999999999994,3.463314
2010-07-21 07:30:00,2.0100000000000002,3.3378232
2010-07-21 07:40:00,11.626,2.6325366
2010-07-21 07:50:00,18.704,2.909298
2010-07-21 08:00:00,13.034,12.812291
2010-07-21 08:10:00,12.176000000000002,18.346937
2010-07-21 08:20:00,12.813999999999998,12.895018
2010-07-21 08:30:00,5.238,12.760712
2010-07-21 08:40:00,2.246,13.795672
2010-07-21 08:50:00,5.582,5.467022
2010-07-21 09:00:00,1.798,2.9260156
2010-07-21 09:10:00,3.178,7.9051075
2010-07-21 09:20:00,3.7159999999999993,2.9532535
2010-07-21 09:30:00,2.9760000000000004,4.6239867
2010-07-21 09:40:00,3.612,5.262681
2010-07-21 09:50:00,6.0200000000000005,4.023668
2010-07-21 10:00:00,2.5439999999999996,4.2629075
2010-07-21 10:10:00,2.6700000000000004,7.1298122
2010-07-21 10:20:00,2.1519999999999997,2.9848013
2010-07-21 10:30:00,1.5779999999999998,3.4001946
2010-07-21 10:40:00,4.53,3.0189366
2010-07-21 10:50:00,4.848,2.3677747
2010-07-21 11:00:00,2.3920000000000003,5.413878
2010-07-21 11:10:00,2.048,5.636524
2010-07-21 11:20:00,2.6679999999999997,2.897748
2010-07-21 11:30:00,3.81,2.6647253
2010-07-21 11:40:00,7.029999999999999,3.5816712
2010-07-21 11:50:00,2.0579999999999994,4.514271
2010-07-21 12:00:00,1.5419999999999998,7.7415013
2010-07-21 12:10:00,2.8800000000000003,2.1041815
2010-07-21 12:20:00,2.7980000000000005,2.2182279
2010-07-21 12:30:00,2.038,3.7014136
2010-07-21 12:40:00,4.5440000000000005,3.418762
2010-07-21 12:50:00,3.3900000000000006,2.2419963
2010-07-21 13:00:00,3.432,5.354585
2010-07-21 13:10:00,6.782,3.9384024
2010-07-21 13:20:00,8.408000000000001,3.9173126
2010-07-21 13:30:00,8.022,7.724067
2010-07-21 13:40:00,11.998000000000001,9.311473
2010-07-21 13:50:00,7.926,8.636761
2010-07-21 14:00:00,8.655999999999999,12.876311
2010-07-21 14:10:00,8.671999999999999,8.623843
2010-07-21 14:20:00,7.766000000000001,9.658958
2010-07-21 14:30:00,7.962,9.74672
2010-07-21 14:40:00,10.895999999999997,9.093217
2010-07-21 14:50:00,7.978,9.0485325
2010-07-21 15:00:00,6.770000000000001,12.258226
2010-07-21 15:10:00,6.7299999999999995,9.039929
2010-07-21 15:20:00,7.659999999999998,7.75698
2010-07-21 15:30:00,8.209999999999999,8.05852
2010-07-21 15:40:00,9.745999999999999,9.027351
2010-07-21 15:50:00,5.81,9.127289
2010-07-21 16:00:00,7.496,10.930599
2010-07-21 16:10:00,7.869999999999999,6.728863
2010-07-21 16:20:00,7.0200000000000005,8.716537
2010-07-21 16:30:00,17.574,8.937508
2010-07-21 16:40:00,18.29,7.987816
2010-07-21 16:50:00,18.802000000000003,18.028189
2010-07-21 17:00:00,18.695999999999998,17.926435
2010-07-21 17:10:00,12.245999999999997,18.592836
2010-07-21 17:20:00,1.5619999999999998,18.041355
2010-07-21 17:30:00,6.638,12.767692
2010-07-21 17:40:00,2.926,1.2054982
2010-07-21 17:50:00,2.384,8.715279
2010-07-21 18:00:00,1.5759999999999998,4.149414
2010-07-21 18:10:00,2.3240000000000003,3.6658785
2010-07-21 18:20:00,2.9219999999999997,2.8442054
2010-07-21 18:30:00,7.331999999999999,3.9290326
2010-07-21 18:40:00,2.732,3.5033069
2010-07-21 18:50:00,3.132,7.808642
2010-07-21 19:00:00,2.5760000000000005,2.929263
2010-07-21 19:10:00,2.666,3.6697652
2010-07-21 19:20:00,3.696,3.1899877
2010-07-21 19:30:00,6.371999999999999,3.3383229
2010-07-21 19:40:00,6.343999999999999,4.1842904
2010-07-21 19:50:00,23.753999999999998,7.144855
2010-07-21 20:00:00,23.08,7.0177627
2010-07-21 20:10:00,15.483999999999998,21.994911
2010-07-21 20:20:00,15.774000000000001,20.797647
2010-07-21 20:30:00,11.661999999999999,14.840067
2010-07-21 20:40:00,5.446,15.896026
2010-07-21 20:50:00,5.0,12.377156
2010-07-21 21:00:00,4.28,5.6284466
2010-07-21 21:10:00,3.4800000000000004,6.197974
2010-07-21 21:20:00,7.289999999999999,6.438578
2010-07-21 21:30:00,4.168,4.835354
2010-07-21 21:40:00,5.072,8.446716
2010-07-21 21:50:00,4.284,4.955219
2010-07-21 22:00:00,4.7540000000000004,5.821402
2010-07-21 22:10:00,7.996,4.731942
2010-07-21 22:20:00,22.448000000000004,5.8733635
2010-07-21 22:30:00,18.8,8.970142
2010-07-21 22:40:00,18.66,21.73405
2010-07-21 22:50:00,23.426000000000005,18.031504
2010-07-21 23:00:00,34.564,18.140602
2010-07-21 23:10:00,27.830000000000002,22.378027
2010-07-21 23:20:00,27.332,30.137089
2010-07-21 23:30:00,25.65,24.538128
2010-07-21 23:40:00,26.400000000000002,26.393461
2010-07-21 23:50:00,30.912000000000003,25.611547
2010-07-22 00:00:00,26.304,24.690691
2010-07-22 00:10:00,25.286,28.225988
2010-07-22 00:20:00,25.721999999999998,25.720118
2010-07-22 00:30:00,26.741999999999997,25.396236
2010-07-22 00:40:00,26.962,24.225075
2010-07-22 00:50:00,29.48,26.458332
2010-07-22 01:00:00,24.650000000000002,26.071041
2010-07-22 01:10:00,24.061999999999998,28.616602
2010-07-22 01:20:00,24.593999999999998,24.620007
2010-07-22 01:30:00,24.71,23.646715
2010-07-22 01:40:00,18.328,24.145916
2010-07-22 01:50:00,13.738,24.362844
2010-07-22 02:00:00,13.919999999999998,18.091558
2010-07-22 02:10:00,14.514000000000001,14.494574
2010-07-22 02:20:00,13.498000000000003,15.219418
2010-07-22 02:30:00,13.37,14.713684
2010-07-22 02:40:00,18.032,13.841317
2010-07-22 02:50:00,14.414,14.005866
2010-07-22 03:00:00,13.404000000000002,18.035133
2010-07-22 03:10:00,13.046000000000001,13.539307
2010-07-22 03:20:00,13.374,13.320172
2010-07-22 03:30:00,14.127999999999998,13.125174
2010-07-22 03:40:00,17.434,13.587192
2010-07-22 03:50:00,12.860000000000001,13.955042
2010-07-22 04:00:00,13.482,17.499243
2010-07-22 04:10:00,13.655999999999999,12.764202
2010-07-22 04:20:00,13.752000000000002,13.403354
2010-07-22 04:30:00,13.776000000000002,13.645378
2010-07-22 04:40:00,16.902,13.872582
2010-07-22 04:50:00,10.528000000000002,13.647103
2010-07-22 05:00:00,5.2299999999999995,17.028206
2010-07-22 05:10:00,3.9440000000000004,10.487006
2010-07-22 05:20:00,2.7219999999999995,5.3019276
2010-07-22 05:30:00,2.8,4.7931914
2010-07-22 05:40:00,7.2620000000000005,3.5142143
2010-07-22 05:50:00,4.178,3.4165833
2010-07-22 06:00:00,2.6839999999999993,8.342068
2010-07-22 06:10:00,2.5199999999999996,4.6700735
2010-07-22 06:20:00,3.3620000000000005,2.9257927
2010-07-22 06:30:00,3.958,2.9509113
2010-07-22 06:40:00,6.982,3.9050748
2010-07-22 06:50:00,2.502,4.088872
2010-07-22 07:00:00,3.13,7.622804
2010-07-22 07:10:00,3.642,2.589699
2010-07-22 07:20:00,3.4379999999999997,3.583422
2010-07-22 07:30:00,2.6839999999999993,4.0799108
2010-07-22 07:40:00,6.93,3.8262446
2010-07-22 07:50:00,8.450000000000001,2.7272062
2010-07-22 08:00:00,14.008000000000001,7.812455
2010-07-22 08:10:00,14.155999999999999,8.932311
2010-07-22 08:20:00,13.53,13.827852
2010-07-22 08:30:00,8.214,13.925227
2010-07-22 08:40:00,4.954000000000001,13.682983
2010-07-22 08:50:00,6.238000000000001,8.087303
2010-07-22 09:00:00,2.826,5.5526905
2010-07-22 09:10:00,2.466,7.5440803
2010-07-22 09:20:00,3.0020000000000002,3.4068446
2010-07-22 09:30:00,3.9840000000000004,3.58737
2010-07-22 09:40:00,3.152,4.304705
2010-07-22 09:50:00,6.285999999999999,5.1143208
2010-07-22 10:00:00,2.7680000000000002,3.7393143
2010-07-22 10:10:00,4.228,7.458476
2010-07-22 10:20:00,3.512,3.137086
2010-07-22 10:30:00,2.5119999999999996,5.1756964
2010-07-22 10:40:00,2.6220000000000003,4.2732053
2010-07-22 10:50:00,5.9239999999999995,3.1667702
2010-07-22 11:00:00,5.012,3.3202944
2010-07-22 11:10:00,2.856,7.1938944
2010-07-22 11:20:00,2.678,5.714729
2010-07-22 11:30:00,3.136,3.2329757
2010-07-22 11:40:00,3.458,3.5328124
2010-07-22 11:50:00,3.3259999999999996,3.903623
2010-07-22 12:00:00,6.454,4.1262507
2010-07-22 12:10:00,3.0020000000000002,3.9185307
2010-07-22 12:20:00,3.1180000000000003,7.6288624
2010-07-22 12:30:00,3.426,3.21578
2010-07-22 12:40:00,3.198,3.8102496
2010-07-22 12:50:00,2.9539999999999997,4.135881
2010-07-22 13:00:00,6.255999999999999,3.7502306
2010-07-22 13:10:00,3.4739999999999993,3.3331032
2010-07-22 13:20:00,3.7060000000000004,7.342749
2010-07-22 13:30:00,2.9460000000000006,3.8167756
2010-07-22 13:40:00,2.4459999999999997,4.3798075
2010-07-22 13:50:00,3.14,3.748189
2010-07-22 14:00:00,11.486,3.1449347
2010-07-22 14:10:00,20.704,3.9487228
2010-07-22 14:20:00,17.887999999999998,12.834982
2010-07-22 14:30:00,15.124,20.195217
2010-07-22 14:40:00,10.494000000000002,16.855242
2010-07-22 14:50:00,3.7800000000000002,15.32353
2010-07-22 15:00:00,3.0380000000000003,11.141121
2010-07-22 15:10:00,6.2,4.2689753
2010-07-22 15:20:00,3.192,4.167491
2010-07-22 15:30:00,3.7860000000000005,8.528965
2010-07-22 15:40:00,3.3200000000000003,4.5193677
2010-07-22 15:50:00,2.474,5.372643
2010-07-22 16:00:00,2.686,4.765887
2010-07-22 16:10:00,4.638,3.3574853
2010-07-22 16:20:00,6.648000000000001,3.3361046
2010-07-22 16:30:00,2.474,5.7742295
2010-07-22 16:40:00,2.468,7.7198167
2010-07-22 16:50:00,3.6620000000000004,2.6756182
2010-07-22 17:00:00,3.828,3.4365308
2010-07-22 17:10:00,2.79,4.613436
2010-07-22 17:20:00,6.298000000000001,4.5262604
2010-07-22 17:30:00,3.3340000000000005,3.2609189
2010-07-22 17:40:00,3.648,7.6031275
2010-07-22 17:50:00,3.2640000000000002,3.753017
2010-07-22 18:00:00,2.464,4.3420944
2010-07-22 18:10:00,3.208,3.9157474
2010-07-22 18:20:00,6.006,2.9937942
2010-07-22 18:30:00,4.56,3.804505
2010-07-22 18:40:00,2.85,7.016516
2010-07-22 18:50:00,3.2600000000000002,5.0924573
2010-07-22 19:00:00,2.844,3.1851
2010-07-22 19:10:00,3.5199999999999996,3.9785025
2010-07-22 19:20:00,4.146,3.2185326
2010-07-22 19:30:00,6.094,4.00298
2010-07-22 19:40:00,2.6060000000000003,4.8232055
2010-07-22 19:50:00,3.28,7.1820087
2010-07-22 20:00:00,3.5260000000000002,2.9472475
2010-07-22 20:10:00,3.5779999999999994,4.234024
2010-07-22 20:20:00,3.032,4.391074
2010-07-22 20:30:00,6.16,4.3539376
2010-07-22 20:40:00,3.4739999999999998,3.6963394
2010-07-22 20:50:00,3.964,7.522538
2010-07-22 21:00:00,3.858,4.0131383
2010-07-22 21:10:00,8.120000000000001,4.7900815
2010-07-22 21:20:00,9.616,4.75403
2010-07-22 21:30:00,13.566,9.322901
2010-07-22 21:40:00,11.458,10.268447
2010-07-22 21:50:00,11.378,14.29979
2010-07-22 22:00:00,12.117999999999999,11.995597
2010-07-22 22:10:00,12.921999999999999,12.076976
2010-07-22 22:20:00,12.648,12.990449
2010-07-22 22:30:00,15.02,13.784478
2010-07-22 22:40:00,10.748000000000001,13.565959
2010-07-22 22:50:00,5.446000000000001,16.006695
2010-07-22 23:00:00,5.146,11.72834
2010-07-22 23:10:00,4.039999999999999,6.3034205
2010-07-22 23:20:00,3.7120000000000006,6.7197165
2010-07-22 23:30:00,8.192000000000002,5.428927
2010-07-22 23:40:00,5.991999999999999,4.9219766
2010-07-22 23:50:00,4.6160000000000005,9.854397
2010-07-23 00:00:00,3.6759999999999993,7.1137958
2010-07-23 00:10:00,3.6560000000000006,5.4186926
2010-07-23 00:20:00,5.1000000000000005,4.51897
2010-07-23 00:30:00,8.532000000000002,4.6714625
2010-07-23 00:40:00,4.016,5.838898
2010-07-23 00:50:00,7.0920000000000005,9.596772
2010-07-23 01:00:00,14.856,4.4612303
2010-07-23 01:10:00,15.059999999999999,8.184933
2010-07-23 01:20:00,14.788,15.285442
2010-07-23 01:30:00,17.754,14.858361
2010-07-23 01:40:00,8.99,14.522609
2010-07-23 01:50:00,4.412,17.879856
2010-07-23 02:00:00,5.300000000000001,9.109351
2010-07-23 02:10:00,4.746000000000001,4.7533383
2010-07-23 02:20:00,5.122,6.780932
2010-07-23 02:30:00,7.974,6.144073
2010-07-23 02:40:00,6.018,5.9997644
2010-07-23 02:50:00,6.34,9.379702
2010-07-23 03:00:00,8.042,7.0040116
2010-07-23 03:10:00,10.720000000000002,6.732195
2010-07-23 03:20:00,11.277999999999999,8.703364
2010-07-23 03:30:00,13.108,11.591345
2010-07-23 03:40:00,17.034,11.452878
2010-07-23 03:50:00,14.516,13.7461815
2010-07-23 04:00:00,29.896,17.546455
2010-07-23 04:10:00,18.148000000000003,14.391679
2010-07-23 04:20:00,3.9259999999999997,27.384611
2010-07-23 04:30:00,4.14,16.954079
2010-07-23 04:40:00,6.683999999999999,3.3125544
2010-07-23 04:50:00,4.093999999999999,5.7524333
2010-07-23 05:00:00,4.1739999999999995,9.0781145
2010-07-23 05:10:00,7.304,4.6542535
2010-07-23 05:20:00,24.525999999999993,5.534307
2010-07-23 05:30:00,3.396,9.965332
2010-07-23 05:40:00,7.814,21.872408
2010-07-23 05:50:00,3.476,1.3492789
2010-07-23 06:00:00,2.482,9.519388
2010-07-23 06:10:00,2.598,3.8430269
2010-07-23 06:20:00,3.5820000000000003,3.258305
2010-07-23 06:30:00,4.008,2.979313
2010-07-23 06:40:00,5.140000000000001,5.1923585
2010-07-23 06:50:00,3.568,5.140357
2010-07-23 07:00:00,3.2099999999999995,5.6262975
2010-07-23 07:10:00,4.138,4.3276143
2010-07-23 07:20:00,2.8199999999999994,3.5145652
2010-07-23 07:30:00,2.4299999999999997,4.732808
2010-07-23 07:40:00,2.82,3.2962432
2010-07-23 07:50:00,7.574,2.9924212
2010-07-23 08:00:00,3.298,3.2971358
2010-07-23 08:10:00,2.452,8.559954
2010-07-23 08:20:00,2.766,3.0428164
2010-07-23 08:30:00,4.085999999999999,2.8754861
2010-07-23 08:40:00,13.552,3.3225846
2010-07-23 08:50:00,16.824,4.691431
2010-07-23 09:00:00,12.894,14.075411
2010-07-23 09:10:00,13.682000000000002,16.471008
2010-07-23 09:20:00,18.804,12.886214
2010-07-23 09:30:00,13.514000000000001,13.856845
2010-07-23 09:40:00,12.971999999999998,18.918446
2010-07-23 09:50:00,12.936,13.333719
2010-07-23 10:00:00,7.268000000000001,13.759272
2010-07-23 10:10:00,4.496,14.644753
2010-07-23 10:20:00,3.6159999999999997,8.35791
2010-07-23 10:30:00,3.1500000000000004,5.339068
2010-07-23 10:40:00,3.682,5.4087024
2010-07-23 10:50:00,3.7520000000000007,4.6810045
2010-07-23 11:00:00,6.563999999999999,4.856932
2010-07-23 11:10:00,2.606,5.212768
2010-07-23 11:20:00,3.1160000000000005,7.9470696
2010-07-23 11:30:00,3.4779999999999993,2.9767163
2010-07-23 11:40:00,3.398,4.048044
2010-07-23 11:50:00,2.552,4.387453
2010-07-23 12:00:00,7.957999999999999,4.062102
2010-07-23 12:10:00,6.356,3.1006448
2010-07-23 12:20:00,6.654,9.352966
